Tiempo,Inclinación pelvis::Y,Oblicuidad pelvis::Y,Rotación pelvis::Y,Inclinación pelvis (Normal):YInf,Inclinación pelvis (Normal):YSup,Oblicuidad pelvis (Normal):YInf,Oblicuidad pelvis (Normal):YSup,Rotación pelvis (Normal):YInf,Rotación pelvis (Normal):YSup,Tiempo,Flexo-extensión cadera derecha::Y,Flexo-extensión cadera izquierda::Y,Flexo-extensión cadera derecha (Normal):YInf,Flexo-extensión cadera derecha (Normal):YSup,Flexo-extensión cadera izquierda (Normal):YInf,Flexo-extensión cadera izquierda (Normal):YSup,Tiempo,Aducción-abducción cadera derecha::Y,Aducción-abducción cadera izquierda::Y,Aducción-abducción cadera derecha (Normal):YInf,Aducción-abducción cadera derecha (Normal):YSup,Aducción-abducción cadera izquierda (Normal):YInf,Aducción-abducción cadera izquierda (Normal):YSup,Tiempo,Rotación cadera derecha::Y,Rotación cadera izquierda::Y,Tiempo,Flexo-extensión rodilla derecha::Y,Flexo-extensión rodilla izquierda::Y,Flexo-extensión rodilla derecha (Normal):YInf,Flexo-extensión rodilla derecha (Normal):YSup,Flexo-extensión rodilla izquierda (Normal):YInf,Flexo-extensión rodilla izquierda (Normal):YSup,Tiempo,Abducción-aducción rodilla derecha::Y,Abducción-aducción rodilla izquierda::Y,Abducción-aducción rodilla derecha (Normal):YInf,Abducción-aducción rodilla derecha (Normal):YSup,Abducción-aducción rodilla izquierda (Normal):YInf,Abducción-aducción rodilla izquierda (Normal):YSup,Tiempo,Rotación rodilla derecha::Y,Rotación rodilla izquierda::Y,Tiempo,Inclinación pelvis::Y,Oblicuidad pelvis::Y,Rotación pelvis::Y,Tiempo,Flexo-extensión cadera derecha::Y,Flexo-extensión cadera izquierda::Y,Tiempo,Aducción-abducción cadera derecha::Y,Aducción-abducción cadera izquierda::Y,Tiempo,Rotación cadera derecha::Y,Rotación cadera izquierda::Y,Tiempo,Flexo-extensión rodilla derecha::Y,Flexo-extensión rodilla izquierda::Y,Tiempo,Abducción-aducción rodilla derecha::Y,Abducción-aducción rodilla izquierda::Y,Tiempo,Rotación rodilla derecha::Y,Rotación rodilla izquierda::Y,Tiempo,Inclinación pelvis::Y,Oblicuidad pelvis::Y,Rotación pelvis::Y,Tiempo,Flexo-extensión cadera derecha::Y,Flexo-extensión cadera izquierda::Y,Tiempo,Aducción-abducción cadera derecha::Y,Aducción-abducción cadera izquierda::Y,Tiempo,Rotación cadera derecha::Y,Rotación cadera izquierda::Y,Tiempo,Flexo-extensión rodilla derecha::Y,Flexo-extensión rodilla izquierda::Y,Tiempo,Abducción-aducción rodilla derecha::Y,Abducción-aducción rodilla izquierda::Y,Tiempo,Rotación rodilla derecha::Y,Rotación rodilla izquierda::Y
20.7143,-3.11679,-5.31891,0.654974,,,,,,,20.7143,2.85878,21.5307,,,,,20.7143,2.99343,-2.47078,,,,,20.7143,5.77251,6.34737,20.7143,8.66982,46.6996,,,,,20.7143,-6.10375,-7.30202,,,,,20.7143,2.61251,-4.7251,20.7143,19.5004,2.58365,20.47,20.7143,18.6119,-75.0333,20.7143,8.76329,9.53236,20.7143,10.2219,-5.934,20.7143,-4.38752,-161.488,20.7143,0.99082,-0.575542,20.7143,5.10178,6.70204,20.7143,-42.907,-100.027,-16.3521,20.7143,-50.411,73.7331,20.7143,-104.055,247.474,20.7143,-113.588,-100.768,20.7143,41.8334,-314.55,20.7143,15.8178,212.447,20.7143,109.626,7.11775
20.7243,-2.92306,-5.29852,0.859491,,,,,,,20.7243,3.04221,20.7855,,,,,20.7243,3.07484,-2.36367,,,,,20.7243,5.67472,6.41421,20.7243,8.62694,45.0686,,,,,20.7243,-6.09227,-7.29865,,,,,20.7243,2.62607,-4.87249,20.7243,19.2148,1.57275,20.38,20.7243,18.0468,-74.1021,20.7243,7.57338,12.0956,20.7243,9.38301,-7.29463,20.7243,-4.18859,-164.742,20.7243,1.29666,1.74415,20.7243,1.15662,7.41768,20.7243,-51.3862,-90.6858,-28.4979,20.7243,-62.4494,46.2311,20.7243,-100.364,288.26,20.7243,-114.59,-60.6938,20.7243,42.2737,-323.066,20.7243,22.2344,300.552,20.7243,81.4868,100.678
20.7343,-2.73249,-5.28746,1.06257,,,,,,,20.7343,3.21972,20.0487,,,,,20.7343,3.1449,-2.22887,,,,,20.7343,5.58485,6.49326,20.7343,8.58605,43.4047,,,,,20.7343,-6.07782,-7.26714,,,,,20.7343,2.64248,-5.02063,20.7343,18.8551,0.727034,20.1738,20.7343,17.428,-73.3574,20.7343,6.51134,15.0509,20.7343,8.62007,-8.33061,20.7343,-3.97992,-167.982,20.7343,1.577,5.02608,20.7343,-2.82631,-1.92871,20.7343,-61.0526,-79.1451,-41.3238,20.7343,-74.7737,20.2709,20.7343,-93.3885,319.71,20.7343,-112.696,-11.7905,20.7343,42.1182,-319.762,20.7343,27.7756,381.052,20.7343,50.7032,201.036
20.7443,-2.54596,-5.28398,1.26297,,,,,,,20.7443,3.39077,19.3183,,,,,20.7443,3.20507,-2.06265,,,,,20.7443,5.50232,6.58082,20.7443,8.54734,41.7089,,,,,20.7443,-6.06073,-7.19813,,,,,20.7443,2.65866,-5.16314,20.7443,18.3924,0.0596285,19.8333,20.7443,16.7478,-72.8259,20.7443,5.60948,18.3489,20.7443,7.89604,-8.94017,20.7443,-3.7478,-171.076,20.7443,1.82455,9.2041,20.7443,-2.48337,-11.3094,20.7443,-71.8614,-65.9979,-54.1193,20.7443,-87.4724,-2.70691,20.7443,-83.5126,339.906,20.7443,-108.119,44.1544,20.7443,41.2831,-302.366,20.7443,32.5343,449.566,20.7443,18.4359,305.722
20.7543,-2.36465,-5.28627,1.45924,,,,,,,20.7543,3.55468,18.5922,,,,,20.7543,3.25709,-1.86189,,,,,20.7543,5.42693,6.67206,20.7543,8.5111,39.9832,,,,,20.7543,-6.04133,-7.08305,,,,,20.7543,2.67231,-5.2917,20.7543,17.7989,-0.430322,19.3428,20.7543,15.9906,-72.5352,20.7543,4.88141,21.9211,20.7543,7.17361,-9.00464,20.7543,-3.48105,-173.897,20.7543,2.04241,14.1825,20.7543,-1.03455,-14.8659,20.7543,-83.5682,-51.8793,-66.0928,20.7543,-100.529,-21.088,20.7543,-71.2676,347.317,20.7543,-100.96,104.57,20.7543,39.5642,-268.96,20.7543,36.6256,502.038,20.7543,-14.2828,411.111
20.7643,-2.18998,-5.29258,1.64982,,,,,,,20.7643,3.71058,17.8676,,,,,20.7643,3.3027,-1.62423,,,,,20.7643,5.35885,6.76091,20.7643,8.47772,38.231,,,,,20.7643,-6.01988,-6.91448,,,,,20.7643,2.68182,-5.39598,20.7643,17.0524,-0.755477,18.6922,20.7643,15.136,-72.5013,20.7643,4.32475,25.6705,20.7643,6.42467,-8.39963,20.7643,-3.17259,-176.319,20.7643,2.24257,19.8254,20.7643,-4.08363,-10.5164,20.7643,-95.7389,-37.4228,-76.4205,20.7643,-113.784,-33.1551,20.7643,-57.2849,340.922,20.7643,-91.2214,166.196,20.7643,36.6735,-218.069,20.7643,40.1406,535.002,20.7643,-46.5489,512.456
20.7743,-2.0236,-5.30137,1.83308,,,,,,,20.7743,3.8574,17.1421,,,,,20.7743,3.34358,-1.34848,,,,,20.7743,5.29844,6.84005,20.7743,8.44764,36.4568,,,,,20.7743,-5.99648,-6.68655,,,,,20.7743,2.68605,-5.46379,20.7743,16.1392,-0.936556,17.8815,20.7743,14.1631,-72.7164,20.7743,3.92628,29.4662,20.7743,5.63731,-7.01463,20.7743,-2.8214,-178.212,20.7743,2.44398,25.9465,20.7743,-9.98383,-6.65627,20.7743,-107.778,-23.2242,-84.3079,20.7743,-126.914,-37.1975,20.7743,-42.2516,320.32,20.7743,-78.8536,225.253,20.7743,32.2908,-148.762,20.7743,43.1069,545.844,20.7743,-77.5496,604.081
20.7843,-1.8672,-5.31132,2.00745,,,,,7.614,-0.438,20.7843,3.99384,16.4133,,,-11.831,-1.295,20.7843,3.38122,-1.03491,,,3.404,8.366,20.7843,5.2461,6.9012,20.7843,8.42129,34.6668,,,-1.393,8.265,20.7843,-5.971,-6.39555,,,-3.183,0.875,20.7843,2.68407,-5.48173,20.7843,15.057,-0.997877,16.9241,20.7843,13.0538,-73.1378,20.7843,3.66826,33.1443,20.7843,4.82066,-4.77784,20.7843,-2.43583,-179.437,20.7843,2.66979,32.304,20.7843,-10.8349,-11.7115,20.7843,-118.97,-9.81496,-89.0576,20.7843,-139.425,-31.6555,20.7843,-26.8709,285.822,20.7843,-63.8262,277.677,20.7843,26.1248,-60.7437,20.7843,45.4646,533.029,20.7843,-106.502,679.719
20.7943,-1.72246,-5.32133,2.17156,,,,,,,20.7943,4.11847,15.6794,,,,,20.7943,3.41695,-0.685591,,,,,20.7943,5.20202,6.93561,20.7943,8.39893,32.8681,,,,,20.7943,-5.94308,-6.04046,,,,,20.7943,2.6749,-5.43615,20.7943,13.8157,-0.963378,15.8487,20.7943,11.795,-73.6818,20.7943,3.53385,36.5152,20.7943,4.00674,-1.68293,20.7943,-2.03567,-179.844,20.7943,2.94318,38.6037,20.7943,-1.9249,-19.9211,20.7943,-128.541,2.35368,-90.1402,20.7943,-150.672,-15.2843,20.7943,-11.8304,238.512,20.7943,-46.2101,319.422,20.7943,17.9774,45.5383,20.7943,47.0605,496.275,20.7943,-132.59,732.976
20.8043,-1.59089,-5.33058,2.32443,,,,,,,20.8043,4.22974,14.9397,,,,,20.8043,3.4519,-0.304603,,,,,20.8043,5.16597,6.93486,20.8043,8.38058,31.0699,,,,,20.8043,-5.91214,-5.62347,,,,,20.8043,2.65722,-5.31445,20.8043,12.4366,-0.853658,14.7,20.8043,10.3812,-74.2234,20.8043,3.51046,39.3771,20.8043,3.24912,2.18723,20.8043,-1.65262,-179.266,20.8043,3.28298,44.5108,20.8043,6.92291,-17.4953,20.8043,-135.715,12.9165,-87.2595,20.8043,-159.897,12.6801,20.8043,2.22154,180.25,20.8043,-26.2593,346.791,20.8043,7.80306,168.812,20.8043,47.6614,436.649,20.8043,-154.907,757.899
20.8143,-1.47373,-5.33841,2.46556,,,,,,,20.8143,4.3261,14.1949,,,,,20.8143,3.48715,0.10195,,,,,20.8143,5.13704,6.89187,20.8143,8.36587,29.2828,,,,,20.8143,-5.87742,-5.15025,,,,,20.8143,2.6293,-5.10656,20.8143,10.9517,-0.684524,13.5371,20.8143,8.8166,-74.6006,20.8143,3.59031,41.5347,20.8143,2.61738,6.64825,20.8143,-1.3288,-177.524,20.8143,3.69995,49.6723,20.8143,5.34897,0.063324,20.8143,-139.786,21.5924,-80.4061,20.8143,-166.286,52.3716,20.8143,14.6929,113.614,20.8143,-4.47578,356.778,20.8143,-4.24461,306.91,20.8143,46.9867,356.569,20.8143,-172.441,749.572
20.8243,-1.37185,-5.34427,2.59517,,,,,,,20.8243,4.40608,13.4476,,,,,20.8243,3.52371,0.52609,,,,,20.8243,5.11362,6.8019,20.8243,8.354,27.5194,,,,,20.8243,-5.83814,-4.63003,,,,,20.8243,2.58899,-4.80651,20.8243,9.40159,-0.467372,12.4294,20.8243,7.1177,-74.6263,20.8243,3.76853,42.8201,20.8243,2.18823,11.4208,20.8243,-1.11346,-174.436,20.8243,4.19433,53.7484,20.8243,-3.40118,27.0702,20.8243,-140.179,28.1774,-69.8893,20.8243,-169.044,103.179,20.8243,25.0613,41.7765,20.8243,18.3563,347.381,20.8243,-17.7866,456.742,20.8243,44.7555,259.699,20.8243,-184.087,704.696
20.8343,-1.2857,-5.34775,2.71415,,,,,,,20.8343,4.46845,12.7024,,,,,20.8343,3.56253,0.958353,,,,,20.8343,5.09328,6.66345,20.8343,8.34361,25.7941,,,,,20.8343,-5.79354,-4.07528,,,,,20.8343,2.53395,-4.41364,20.8343,7.8333,-0.21081,11.4504,20.8343,5.31449,-74.1073,20.8343,4.03959,43.1138,20.8343,2.0349,16.1591,20.8343,-1.05815,-169.832,20.8343,4.75433,56.4502,20.8343,-10.7071,52.412,20.8343,-136.51,32.5367,-56.3431,20.8343,-167.48,163.692,20.8343,32.8864,-31.6826,20.8343,41.1752,317.846,20.8343,-32.2177,614.32,20.8343,40.7425,150.738,20.8343,-188.715,622.076
20.8443,-1.21519,-5.34849,2.82418,,,,,,,20.8443,4.51237,11.9655,,,,,20.8443,3.6045,1.38837,,,,,20.8443,5.07292,6.47871,20.8443,8.33284,24.1227,,,,,20.8443,-5.74305,-3.50102,,,,,20.8443,2.46184,-3.93346,20.8443,6.29794,0.0770569,10.6691,20.8443,3.45132,-72.8661,20.8443,4.39297,42.3616,20.8443,2.21727,20.4951,20.8443,-1.21036,-163.579,20.8443,5.35467,57.5782,20.8443,-9.21135,67.9195,20.8443,-128.626,34.5979,-40.701,20.8443,-161.089,231.709,20.8443,37.8218,-103.018,20.8443,62.6904,268.814,20.8443,-46.7352,774.843,20.8443,34.8341,35.1093,20.8443,-185.279,502.958
20.8543,-1.15974,-5.34621,2.92754,4.376,10.96,-2.04,1.336,,,20.8543,4.53748,11.2451,-19.404,-10.49,,,20.8543,3.65038,1.80558,-0.385,4.519,,,20.8543,5.04893,6.25355,20.8543,8.3194,22.5225,9.266,20.788,,,20.8543,-5.68644,-2.92372,-5.206,-0.126,,,20.8543,2.37064,-3.37775,20.8543,4.84824,0.386453,10.1415,20.8543,1.58648,-70.7621,20.8543,4.80977,40.5865,20.8543,2.77236,24.0874,20.8543,-1.60623,-155.597,20.8543,5.95574,57.05,20.8543,-3.12805,78.5088,20.8543,-116.642,34.3481,-24.1395,20.8543,-149.636,304.321,20.8543,39.6298,-168.595,20.8543,81.4755,202.352,20.8543,-60.3954,932.842,20.8543,27.0771,-81.4175,20.8543,-172.956,351.176
20.8643,-1.11822,-5.34076,3.027,,,,,,,20.8643,4.5441,10.5503,,,,,20.8643,3.7007,2.2001,,,,,20.8643,5.01747,5.99697,20.8643,8.30071,21.0108,,,,,20.8643,-5.62394,-2.36002,,,,,20.8643,2.25896,-2.76408,20.8643,3.53618,0.704622,9.90149,20.8643,-0.209236,-67.7083,20.8643,5.26109,37.8916,20.8643,3.70624,26.6623,20.8643,-2.26274,-145.876,20.8643,6.50487,54.9142,20.8643,-3.0632,85.5587,20.8643,-100.947,31.8347,-7.99184,20.8643,-133.213,378.065,20.8643,38.1959,-225.165,20.8643,96.0957,121.856,20.8643,-72.1957,1082.41,20.8643,17.7106,-193.143,20.8643,-151.3,173.072
20.8743,-1.08901,-5.33212,3.12557,,,,,,,20.8743,4.53329,9.89089,,,,,20.8743,3.75561,2.56342,,,,,20.8743,4.97481,5.7203,20.8743,8.27414,19.605,,,,,20.8743,-5.55635,-1.82543,,,,,20.8743,2.1264,-2.11474,20.8743,2.41035,1.01521,9.95573,20.8743,-1.85597,-63.6795,20.8743,5.70886,34.4539,20.8743,4.98765,28.0372,20.8743,-3.17144,-134.488,20.8743,6.9407,51.3435,20.8743,-8.6113,82.9681,20.8743,-82.1999,27.1712,6.36024,20.8743,-112.286,449.136,20.8743,33.5425,-270.124,20.8743,105.258,31.835,20.8743,-81.1729,1217.46,20.8743,7.17475,-294.848,20.8743,-120.393,-22.7974
20.8843,-1.07002,-5.32046,3.22612,,,,,,,20.8843,4.50698,9.27667,,,,,20.8843,3.81487,2.88917,,,,,20.8843,4.91772,5.43622,20.8843,8.23728,18.321,,,,,20.8843,-5.48512,-1.33315,,,,,20.8843,1.97389,-1.4553,20.8843,1.51318,1.29874,10.2805,20.8843,-3.2701,-58.7136,20.8843,6.10939,30.5092,20.8843,6.54414,28.1252,20.8843,-4.29506,-121.583,20.8843,7.20167,46.6124,20.8843,-11.7538,72.4335,20.8843,-61.2986,20.544,17.6075,20.8843,-87.6956,513.648,20.8843,25.8382,-301.719,20.8843,107.967,-62.4036,20.8843,-86.5083,1332.06,20.8843,-3.90813,-382.153,20.8843,-80.9638,-226.166
20.8943,-1.05875,-5.30614,3.33118,,,,,,,20.8943,4.46789,8.71662,,,,,20.8943,3.87779,3.1736,,,,,20.8943,4.84392,5.1578,20.8943,8.18824,17.1733,,,,,20.8943,-5.41231,-0.893186,,,,,20.8943,1.80397,-0.812984,20.8943,0.877792,1.53346,10.8225,20.8943,-4.37207,-52.9071,20.8943,6.41905,26.3289,20.8943,8.2633,26.924,20.8943,-5.56803,-107.382,20.8943,7.23729,41.0596,20.8943,-13.6917,59.9346,20.8943,-39.3324,12.221,24.6343,20.8943,-60.6324,567.907,20.8943,15.402,-319.175,20.8943,103.666,-155.144,20.8943,-87.6259,1420.8,20.8943,-14.7812,-451.798,20.8943,-34.4602,-425.726
20.9043,-1.05246,-5.28979,3.44257,,,,,,,20.9043,4.41953,8.21853,,,,,20.9043,3.94325,3.41575,,,,,20.9043,4.75245,4.89774,20.9043,8.12592,16.1734,,,,,20.9043,-5.34038,-0.511959,,,,,20.9043,1.62099,-0.214974,20.9043,0.524986,1.69699,11.5026,20.9043,-5.09539,-46.4063,20.9043,6.60075,22.1893,20.9043,10.0003,24.4962,20.9043,-6.90074,-92.1767,20.9043,7.02002,35.0439,20.9043,-15.7715,50.7736,20.9043,-17.5153,2.55588,26.6284,20.9043,-32.5662,608.698,20.9043,2.69835,-322.732,20.9043,92.3396,-240.691,20.9043,-84.2714,1479.08,20.9043,-24.6246,-501.813,20.9043,16.9564,-609.912
20.9143,-1.04825,-5.2722,3.56123,,,,,,,20.9143,4.36598,7.7885,,,,,20.9143,4.00981,3.61739,,,,,20.9143,4.64392,4.66788,20.9143,8.05023,15.3298,,,,,20.9143,-5.27191,-0.192308,,,,,20.9143,1.43111,0.313143,20.9143,0.460541,1.76833,12.2235,20.9143,-5.39563,-39.3982,20.9143,6.629,18.3392,20.9143,11.5919,20.9528,20.9143,-8.18768,-76.3097,20.9143,6.55532,28.9018,20.9143,-16.238,45.9351,20.9143,2.89543,-8.01106,23.1658,20.9143,-5.14561,633.533,20.9143,-11.6759,-313.592,20.9143,74.5712,-313.812,20.9143,-76.5598,1503.49,20.9143,-32.6429,-531.559,20.9143,70.4931,-767.732
20.9242,-1.04325,-5.25442,3.68704,,,,,,,20.9242,4.31162,7.43057,,,,,20.9242,4.07583,3.78254,,,,,20.9242,4.52062,4.47869,20.9242,7.96217,14.6472,,,,,20.9242,-5.20927,0.0660775,,,,,20.9242,1.24203,0.748818,20.9242,0.6733,1.72966,12.8791,20.9242,-5.25844,-32.1006,20.9242,6.49178,14.971,20.9242,12.8753,16.448,20.9242,-9.31904,-60.1717,20.9242,5.88682,22.9133,20.9242,-21.1861,44.6323,20.9242,20.6889,-18.9603,14.2621,20.9242,19.9321,640.863,20.9242,-27.0138,-293.765,20.9242,51.53,-370.144,20.9242,-64.9845,1492.06,20.9242,-38.1574,-541.664,20.9242,122.893,-889.596
20.9342,-1.03478,-5.23761,3.81881,,,,,8.863,0.469,20.9342,4.26081,7.14648,,,-13.728,-3.536,20.9342,4.13964,3.91681,,,3.148,7.89,20.9342,4.38641,4.33891,20.9342,7.86385,14.1263,,,-1.13,7.914,20.9342,-5.15418,0.265958,,,-3.031,0.947,20.9342,1.06254,1.07385,20.9342,1.13425,1.56822,13.3662,20.9342,-4.70541,-24.7532,20.9342,6.18877,12.2014,20.9342,13.7092,11.1855,20.9342,-10.1949,-44.1886,20.9342,5.09405,17.2834,20.9342,-34.026,43.8587,20.9342,34.7933,-29.7085,0.38271,20.9342,41.0671,630.227,20.9342,-42.5277,-265.859,20.9342,24.8941,-406.551,20.9342,-50.3827,1444.46,20.9342,-40.6886,-533.851,20.9342,170.673,-968.053
20.9442,-1.02056,-5.22306,3.95436,,,,,,,20.9442,4.21751,6.9355,,,,,20.9442,4.19961,4.02656,,,,,20.9442,4.24643,4.25498,20.9442,7.75827,13.7634,,,,,20.9442,-5.10739,0.411746,,,,,20.9442,0.901773,1.27558,20.9442,1.79666,1.27809,13.5951,20.9442,-3.79665,-17.6069,20.9442,5.72636,10.0652,20.9442,13.9929,5.43115,20.9442,-10.7417,-28.8071,20.9442,4.28028,12.1403,20.9442,-47.9,37.0403,20.9442,44.3632,-39.6328,-17.5883,20.9442,56.9045,602.314,20.9442,-57.3857,-232.809,20.9442,-3.28989,-421.392,20.9442,-33.8622,1362.13,20.9442,-40.0178,-510.698,20.9442,210.422,-998.394
20.9542,-0.998851,-5.21205,4.09071,,,,,,,20.9542,4.18488,6.79435,,,,,20.9542,4.25417,4.11811,,,,,20.9542,4.10655,4.23029,20.9542,7.64901,13.5502,,,,,20.9542,-5.06857,0.508763,,,,,20.9542,0.768195,1.34795,20.9542,2.59745,0.861263,13.4988,20.9542,-2.62916,-10.9096,20.9542,5.11186,8.52332,20.9542,13.6831,-0.480986,20.9542,-10.9281,-14.4733,20.9542,3.55115,7.54572,20.9542,-52.314,21.7556,20.9542,48.8546,-48.1039,-38.4206,20.9542,66.4677,558.944,20.9542,-70.7531,-197.612,20.9542,-30.7966,-414.668,20.9542,-16.6951,1248.23,20.9542,-36.2172,-475.353,20.9542,239.11,-979.055
20.9642,-0.968615,-5.20583,4.22434,,,,,,,20.9642,4.16493,6.71731,,,,,20.9642,4.30185,4.19703,,,,,20.9642,3.97277,4.2646,20.9642,7.53971,13.474,,,,,20.9642,-5.03637,0.562661,,,,,20.9642,0.668501,1.29224,20.9642,3.45982,0.328445,13.039,20.9642,-1.32954,-4.89008,20.9642,4.35066,7.48057,20.9642,12.8063,-6.16071,20.9642,-10.7734,-1.6057,20.9642,2.99044,3.51421,20.9642,-27.2976,3.92189,20.9642,48.0781,-54.5247,-60.6418,20.9642,69.2608,502.957,20.9642,-81.8378,-163.058,20.9642,-55.4379,-388.036,20.9642,-0.19412,1107.57,20.9642,-29.6459,-431.248,20.9642,254.387,-911.786
20.9742,-0.929654,-5.20548,4.35149,,,,,,,20.9742,4.15829,6.69655,,,,,20.9742,4.34119,4.26772,,,,,20.9742,3.85043,4.35351,20.9742,7.43354,13.5181,,,,,20.9742,-5.00876,0.579048,,,,,20.9742,0.606632,1.1174,20.9742,4.29745,-0.300622,12.2087,20.9742,-0.0400782,0.26238,20.9742,3.44849,6.80971,20.9742,11.4631,-11.1975,20.9742,-10.3422,9.43828,20.9742,2.64261,0.031805,20.9742,20.2805,-28.5248,20.9742,42.2253,-58.3731,-82.6649,20.9742,65.3278,438.023,20.9742,-89.9395,-131.524,20.9742,-75.2808,-344.665,20.9742,14.4147,946.353,20.9742,-20.9115,-381.824,20.9742,254.83,-801.554
20.9842,-0.882666,-5.21184,4.46851,,,,,,,20.9842,4.16413,6.72256,,,,,20.9842,4.37082,4.33322,,,,,20.9842,3.74351,4.48855,20.9842,7.33286,13.6627,,,,,20.9842,-4.98351,0.563297,,,,,20.9842,0.583174,0.839772,20.9842,5.02025,-0.997472,11.0313,20.9842,1.09861,4.41763,20.9842,2.41914,6.37488,20.9842,9.81669,-15.2177,20.9842,-9.72581,18.3952,20.9842,2.51045,-2.92999,20.9842,47.9988,-71.3657,20.9842,31.8623,-59.2455,-102.926,20.9842,55.2583,368.367,20.9842,-94.4989,-104.813,20.9842,-88.8385,-288.943,20.9842,26.1067,771.829,20.9842,-10.8074,-330.295,20.9842,240.105,-656.18
20.9942,-0.82925,-5.22543,4.57212,,,,,,,20.9942,4.18026,6.7849,,,,,20.9942,4.38957,4.39522,,,,,20.9942,3.65409,4.65786,20.9942,7.23903,13.886,,,,,20.9942,-4.95855,0.520448,,,,,20.9942,0.595364,0.481945,20.9942,5.54211,-1.72594,9.55861,20.9942,1.96478,7.52039,20.9942,1.2938,6.04987,20.9942,8.06412,-17.9493,20.9942,-9.0184,25.1217,20.9942,2.56751,-5.40848,20.9942,38.25,-93.9842,20.9942,17.8887,-56.8956,-120.018,20.9942,40.1391,298.461,20.9942,-95.1444,-84.0727,20.9942,-95.2118,-226.05,20.9942,34.1468,591.883,20.9942,-0.233531,-279.467,20.9942,211.02,-485.738
21.0042,-0.771824,-5.24636,4.65968,,,,,,,21.0042,4.20342,6.87297,,,,,21.0042,4.39669,4.45422,,,,,21.0042,3.58223,4.84753,21.0042,7.1525,14.1652,,,,,21.0042,-4.93216,0.455127,,,,,21.0042,0.637646,0.0709345,21.0042,5.79022,-2.44398,7.86486,21.0042,2.46854,9.59871,21.0042,0.125456,5.72851,21.0042,6.39822,-19.2752,21.0042,-8.30026,29.6082,21.0042,2.77617,-7.45015,21.0042,9.36356,-82.7847,21.0042,1.46346,-51.2663,-132.807,21.0042,21.4531,232.674,21.0042,-91.7314,-69.7851,21.0042,-94.1633,-161.44,21.0042,38.1444,414.561,21.0042,9.88804,-231.61,21.0042,169.475,-301.752
21.0142,-0.713445,-5.27431,4.72942,,,,,,,21.0142,4.22963,6.97687,,,,,21.0142,4.39208,4.50979,,,,,21.0142,3.52613,5.04336,21.0142,7.07302,14.4782,,,,,21.0142,-4.90303,0.371445,,,,,21.0142,0.702555,-0.364231,21.0142,5.71514,-3.106,6.04091,21.0142,2.55892,10.7629,21.0142,-1.01604,5.32894,21.0142,4.97493,-19.2555,21.0142,-7.63378,31.9775,21.0142,3.1003,-9.11167,21.0142,-8.88748,-57.9399,21.0142,-16.0962,-42.5095,-140.527,21.0142,0.937,174.94,21.0142,-84.3686,-61.8156,21.0142,-86.1196,-100.272,21.0142,38.0718,247.586,21.0142,18.692,-188.385,21.0142,118.304,-116.278
21.0242,-0.657521,-5.30848,4.7805,,,,,,,21.0242,4.2546,7.08822,,,,,21.0242,4.37637,4.5608,,,,,21.0242,3.48273,5.23264,21.0242,6.99982,14.8047,,,,,21.0242,-4.87016,0.272894,,,,,21.0242,0.78161,-0.795096,21.0242,5.2997,-3.66573,4.18611,21.0242,2.22743,11.1946,21.0242,-2.056,4.79469,21.0242,3.89736,-18.1118,21.0242,-7.06778,32.4688,21.0242,3.50797,-10.4576,21.0242,-2.71263,-44.7285,21.0242,-33.4349,-30.9912,-142.827,21.0242,-19.5862,128.462,21.0242,-73.4257,-59.5142,21.0242,-72.103,-46.8764,21.0242,34.2464,97.9092,21.0242,25.4377,-150.825,21.0242,61.0421,59.0557
21.0342,-0.607451,-5.34762,4.81314,,,,,,,21.0342,4.27418,7.20076,,,,,21.0342,4.35096,4.60568,,,,,21.0342,3.44818,5.4056,21.0342,6.93167,15.1275,,,,,21.0342,-4.83287,0.162293,,,,,21.0342,0.86605,-1.19615,21.0342,4.56427,-4.07979,2.39935,21.0342,1.50855,11.1288,21.0342,-2.9279,4.09431,21.0342,3.21637,-16.1826,21.0342,-6.64127,31.4125,21.0342,3.96798,-11.5543,21.0342,11.3983,-38.4533,21.0342,-49.2842,-17.2796,-139.79,21.0342,-38.3834,95.4767,21.0342,-59.5195,-61.8504,21.0342,-53.6076,-4.30374,21.0342,27.2844,-28.6777,21.0342,29.562,-119.363,21.0342,1.63658,213.956
21.0442,-0.566236,-5.39008,4.82849,,,,,,,21.0442,4.28477,7.3108,,,,,21.0442,4.31781,4.64269,,,,,21.0442,3.4184,5.5563,21.0442,6.867,15.433,,,,,21.0442,-4.7908,0.0418072,,,,,21.0442,0.947385,-1.54669,21.0442,3.56632,-4.31142,0.769782,21.0442,0.477242,10.8314,21.0442,-3.58226,3.2202,21.0442,2.93869,-13.8649,21.0442,-6.38273,29.2005,21.0442,4.44632,-12.4639,21.0442,10.677,-28.653,21.0442,-62.5796,-2.11644,-131.905,21.0442,-53.9746,77.1132,21.0442,-43.478,-67.5632,21.0442,-32.4371,25.9766,21.0442,18.0294,-127.83,21.0442,30.7149,-93.8954,21.0442,-55.8697,340.226
